,problem,dimension,success,time,feval,gradnorm,nits,fevals,single_evals,message
56,DEVGLA1,4,False,0.00018286705017089844,,,0,2,2,Obj is nan or +/-inf
57,BENNETT5LS,3,False,0.02263617515563965,0.0005383761726325473,0.19483105095205297,85,86,86,TR radius too small
58,HILBERTB,10,True,0.0021491050720214844,2.243798847314415e-14,6.699129979037504e-07,6,8,8,First order condition met
59,HIMMELBCLS,2,True,0.0036470890045166016,3.5290322655925953e-12,2.321884891157985e-05,12,14,14,First order condition met
60,BROWNDEN,4,False,0.02028799057006836,85822.16323783994,0.2738290522305293,70,71,71,TR radius too small
61,LSC1LS,3,False,0.032613277435302734,7.7118440717458725,0.0011410645372212183,98,99,99,TR radius too small
62,HIMMELBH,2,True,0.0024840831756591797,-0.9999999859746653,2.8614202859263415e-05,8,10,10,First order condition met
63,ENGVAL2,3,True,0.014898300170898438,5.844246595525631e-13,4.819163861232921e-06,46,48,48,First order condition met
64,POWELLSQLS,2,True,0.006987094879150391,1.0977598105151837e-18,2.095539068261295e-07,25,27,27,First order condition met
65,CERI651DLS,7,False,0.010645866394042969,,,46,48,48,Obj is nan or +/-inf
66,GAUSSIAN,3,True,0.001232147216796875,1.164132448772115e-08,1.008129589113055e-05,3,5,5,First order condition met
67,MISRA1BLS,2,False,0.20362114906311035,0.1468141749064671,1516.2205200362698,999,1001,1001,Exceed max iterations
68,GULF,3,True,0.013564109802246094,1.945612144746035e-08,5.079189844391923e-05,41,43,43,First order condition met
69,PRICE3,2,True,0.005800962448120117,5.807865508768918e-14,1.0818750543966006e-05,24,26,26,First order condition met
70,BIGGS6,6,True,0.07493400573730469,1.865958646796173e-05,5.9789175918612576e-05,172,174,174,First order condition met
71,MGH10SLS,3,False,0.2913949489593506,3492149.5123291016,42346805.15310814,919,920,920,TR radius too small
72,SSI,3,True,0.09045290946960449,0.00017048657062446182,5.417509197905361e-05,285,287,287,First order condition met
73,ROSENBR,2,True,0.013821840286254883,3.5560432448786604e-14,8.43999958960112e-06,46,48,48,First order condition met
74,ROSZMAN1LS,4,True,0.04904890060424805,0.04199635375334765,5.6640573922915926e-05,182,184,184,First order condition met
75,PALMER1C,8,True,0.008785724639892578,0.09760504938088843,5.628217325428536e-05,33,35,35,First order condition met
76,HIELOW,3,True,0.0008912086486816406,0.0,0.0,0,1,1,First order condition met
77,VIBRBEAM,8,False,0.0639030933380127,7.803389327782497,81.36242526177152,166,167,167,TR radius too small
78,CERI651BLS,7,False,0.19561004638671875,95.89670146955177,0.010989225793282065,579,580,580,TR radius too small
79,WAYSEA1,2,False,0.02189326286315918,2.1377175135855846e-12,0.00018173219237143485,89,90,90,TR radius too small
80,BARD,3,True,0.0060079097747802734,0.00821487437772106,2.751703904854668e-06,17,19,19,First order condition met
81,PRICE4,2,True,0.013518095016479492,8.221981293715652e-09,5.241367346890782e-05,53,55,55,First order condition met
82,BEALE,2,True,0.006499767303466797,6.821210263296962e-13,8.124620462859477e-06,20,22,22,First order condition met
